/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_53_973.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_53_973.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_53_973.jpg, 0, 0, 0, 7.968386E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_54_079.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_54_079.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_54_079.jpg, 0, 0, 0, 7.981389E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_54_192.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_54_192.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_54_192.jpg, 0, 0, 0, 7.97171E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_54_301.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_54_301.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_54_301.jpg, 0, 0, 0, 8.196862E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_54_404.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_54_404.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_54_404.jpg, 0, 0, 0, 8.038904E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_54_504.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_54_504.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_54_504.jpg, 0, 0, 0, 8.023534E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_54_609.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_54_609.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_54_609.jpg, 0, 0, 0, 8.054314E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_54_724.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_54_724.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_54_724.jpg, 0, 0, 0, 7.937268E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_54_837.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_54_837.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_54_837.jpg, 0, 0, 0, 8.168472E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_54_937.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_54_937.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_54_937.jpg, 0, 0, 0, 7.913069E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_55_042.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_55_042.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_55_042.jpg, 0, 0, 0, 8.127805E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_55_145.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_55_145.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_55_145.jpg, 0, 0, 0, 7.974167E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_55_247.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_55_247.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_55_247.jpg, 0, 0, 0, 8.116204E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_55_349.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_55_349.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_55_349.jpg, 0, 0, 0, 7.960509E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_55_449.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_55_449.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_55_449.jpg, 0, 0, 0, 8.026016E-05
/Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/center_2020_05_13_14_18_55_553.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/left_2020_05_13_14_18_55_553.jpg, /Users/rodrigom/Projects/CVProjs/Self-Driving-Course/Section14/data/IMG/right_2020_05_13_14_18_55_553.jpg, 0, 0, 0, 7.929513E-05
